Date,Id,In-Time,Out-Time
2017-12-06,4W9XS9,9:27:19,18:13:23
2017-12-08,4W9XS9,9:38:49,18:07:25
2017-12-12,4W9XS9,13:01:56,22:18:26
2017-12-13,4W9XS9,13:10:25,22:10:52
2017-12-14,4W9XS9,13:09:25,22:11:05
2017-12-15,4W9XS9,13:45:57,18:04:43
2017-12-18,4W9XS9,13:16:40,22:19:42
2017-12-19,4W9XS9,13:03:53,22:16:59
2017-12-20,4W9XS9,13:13:23,22:18:00
2017-12-21,4W9XS9,13:19:38,22:08:21
2017-12-22,4W9XS9,9:55:49,18:06:15
2017-12-25,4W9XS9,13:02:08,22:17:18
2017-12-26,4W9XS9,13:38:32,22:17:19
2017-12-27,4W9XS9,13:12:22,22:08:41
2017-12-28,4W9XS9,13:16:54,22:05:50
2017-12-29,4W9XS9,13:46:05,18:02:00
2017-11-07,9TLM7L,8:43:05,17:23:48
2017-11-08,9TLM7L,8:47:06,18:10:24
2017-11-09,9TLM7L,8:49:14,18:04:38
2017-11-10,9TLM7L,8:52:48,18:02:06
2017-11-13,9TLM7L,8:43:44,18:10:19
2017-11-14,9TLM7L,8:42:51,18:09:43
2017-11-15,9TLM7L,8:47:52,18:06:57
2017-11-16,9TLM7L,8:43:53,18:12:48
2017-11-17,9TLM7L,8:46:20,18:10:50
2017-11-20,9TLM7L,8:46:16,18:08:03
2017-11-21,9TLM7L,8:47:12,18:25:31
2017-11-22,9TLM7L,9:00:44,18:03:13
2017-11-23,9TLM7L,8:42:11,18:06:34
2017-11-24,9TLM7L,8:53:30,18:13:50
2017-11-27,9TLM7L,8:49:00,18:00:54
2017-11-28,9TLM7L,8:51:52,18:08:00
2017-11-29,9TLM7L,8:45:33,18:14:02
2017-11-30,9TLM7L,8:51:26,18:35:26
2017-12-01,9TLM7L,8:44:23,18:03:41
2017-12-04,9TLM7L,8:43:16,18:19:00
2017-12-05,9TLM7L,9:05:38,18:13:40
2017-12-06,9TLM7L,8:53:52,18:03:42
2017-12-08,9TLM7L,8:46:16,18:11:06
2017-12-11,9TLM7L,8:45:27,18:01:14
2017-12-12,9TLM7L,9:00:02,18:13:05
2017-12-13,9TLM7L,8:38:52,18:06:20
2017-12-14,9TLM7L,8:58:03,18:10:24
2017-12-15,9TLM7L,8:45:41,18:20:41
2017-12-18,9TLM7L,9:01:56,18:09:10
2017-12-19,9TLM7L,8:50:50,18:09:28
2017-12-20,9TLM7L,8:56:57,18:17:56
2017-12-21,9TLM7L,8:46:23,18:19:27
2017-12-22,9TLM7L,9:04:45,17:59:03
2017-12-25,9TLM7L,8:55:23,18:11:39
2017-12-26,9TLM7L,8:51:23,18:04:53
2017-12-27,9TLM7L,8:56:23,18:09:56
2017-12-28,9TLM7L,8:54:04,18:10:56
2017-05-22,729HCW,11:43:29,18:05:41
2017-05-25,729HCW,11:46:35,18:37:16
2017-05-26,729HCW,12:02:00,18:15:59
2017-05-30,729HCW,17:46:16,18:33:42
2017-05-31,729HCW,9:04:05,18:08:17
2017-06-01,729HCW,8:49:18,17:12:10
2017-06-02,729HCW,9:13:15,18:10:23
2017-06-05,729HCW,8:50:11,18:22:54
2017-06-06,729HCW,9:34:49,18:00:03
2017-06-07,729HCW,9:19:46,18:10:54
2017-06-08,729HCW,9:18:10,17:58:51
2017-06-12,729HCW,9:06:10,19:37:19
2017-06-13,729HCW,9:58:37,18:05:17
2017-06-14,729HCW,8:59:30,18:07:09
2017-06-15,729HCW,9:39:40,18:07:31
2017-06-16,729HCW,10:02:50,18:07:42
2017-06-19,729HCW,9:16:03,22:07:55
2017-06-20,729HCW,9:55:49,19:27:30
2017-06-21,729HCW,9:34:21,18:34:46
2017-06-22,729HCW,9:51:50,20:07:28
2017-06-23,729HCW,10:35:59,17:12:00
2017-06-30,729HCW,10:10:48,18:04:41
2017-07-03,729HCW,10:08:31,18:00:34
2017-07-07,729HCW,9:30:31,17:41:32
2017-07-10,729HCW,9:54:57,18:15:42
2017-07-11,729HCW,9:58:38,18:06:39
2017-07-12,729HCW,10:27:40,18:52:43
2017-07-13,729HCW,9:31:58,18:08:40
2017-07-14,729HCW,9:38:32,18:11:22
2017-07-17,729HCW,8:45:51,18:00:19
2017-07-18,729HCW,9:00:54,17:52:16
2017-07-19,729HCW,8:52:59,22:09:04
2017-07-20,729HCW,9:23:17,18:20:29
2017-07-21,729HCW,9:27:31,18:20:15
2017-07-24,729HCW,9:34:15,19:07:41
2017-07-25,729HCW,9:08:41,18:00:47
2017-07-26,729HCW,9:15:43,19:27:51
2017-07-27,729HCW,9:06:57,18:20:48
2017-07-31,729HCW,9:08:43,18:22:16
2017-08-01,729HCW,9:43:01,18:15:32
2017-08-02,729HCW,9:09:41,18:45:42
2017-08-03,729HCW,9:58:52,18:05:27
2017-08-04,729HCW,9:52:37,18:13:38
2017-08-08,729HCW,8:54:19,18:23:32
2017-08-09,729HCW,9:13:55,19:01:08
2017-08-10,729HCW,9:13:46,18:39:42
2017-08-11,729HCW,9:38:13,18:14:01
2017-08-14,729HCW,9:18:58,18:25:24
2017-08-15,729HCW,9:21:06,18:24:24
2017-08-16,729HCW,9:11:56,18:07:01
2017-08-17,729HCW,8:14:23,19:05:13
2017-08-18,729HCW,8:40:28,18:11:08
2017-08-21,729HCW,9:20:48,18:01:18
2017-08-22,729HCW,9:35:01,18:40:49
2017-08-23,729HCW,8:57:11,18:00:40
2017-08-24,729HCW,9:15:33,18:10:56
2017-08-28,729HCW,9:37:37,18:37:23
2017-08-29,729HCW,9:15:01,18:19:54
2017-08-30,729HCW,8:56:57,18:01:43
2017-08-31,729HCW,9:23:20,18:00:13
2017-09-01,729HCW,9:00:47,18:03:14
2017-09-05,729HCW,9:09:39,18:36:11
2017-09-06,729HCW,9:35:57,18:35:26
2017-09-07,729HCW,9:42:35,11:39:54
2017-09-08,729HCW,9:08:49,18:33:01
2017-09-11,729HCW,9:00:23,18:20:50
2017-09-12,729HCW,9:47:27,18:18:15
2017-09-14,729HCW,9:37:47,18:35:26
2017-09-15,729HCW,9:48:35,18:12:45
2017-09-18,729HCW,9:32:05,18:04:31
2017-09-19,729HCW,9:45:02,18:20:49
2017-09-20,729HCW,9:35:46,18:02:58
2017-09-22,729HCW,9:26:12,18:20:08
2017-10-09,729HCW,9:15:58,18:08:21
2017-10-10,729HCW,9:23:08,18:30:02
2017-10-11,729HCW,9:57:12,18:00:16
2017-10-12,729HCW,9:14:45,18:22:37
2017-10-13,729HCW,9:25:42,18:06:22
2017-10-17,729HCW,9:19:59,18:03:20
2017-10-18,729HCW,9:05:25,18:08:30
2017-10-24,729HCW,9:15:55,18:11:38
2017-10-25,729HCW,9:22:56,18:00:06
2017-10-26,729HCW,9:24:41,18:01:55
2017-10-27,729HCW,9:03:35,16:48:14
2017-10-30,729HCW,9:02:52,18:27:39
2017-10-31,729HCW,9:12:07,18:00:16
2017-11-01,729HCW,9:26:46,18:00:07
2017-11-02,729HCW,9:31:14,18:09:53
2017-11-03,729HCW,9:10:14,18:05:37
2017-11-06,729HCW,9:08:18,18:15:15
2017-11-07,729HCW,9:05:28,17:51:20
2017-11-08,729HCW,9:05:43,18:06:38
2017-11-09,729HCW,9:22:35,18:07:08
2017-11-10,729HCW,9:05:40,18:01:25
2017-11-13,729HCW,9:19:25,17:57:08
2017-11-14,729HCW,9:07:23,18:12:47
2017-11-15,729HCW,9:13:01,18:00:41
2017-11-16,729HCW,8:47:20,17:52:51
2017-11-17,729HCW,9:02:28,18:01:37
2017-11-20,729HCW,9:03:06,19:12:20
2017-11-21,729HCW,8:29:06,18:10:21
2017-11-22,729HCW,9:08:31,18:24:02
2017-11-23,729HCW,9:08:26,18:13:13
2017-11-24,729HCW,8:31:33,16:53:25
2017-11-27,729HCW,8:35:23,18:17:55
2017-11-28,729HCW,9:06:00,18:04:20
2017-11-29,729HCW,9:03:31,18:14:10
2017-11-30,729HCW,9:11:00,18:06:51
2017-12-01,729HCW,9:36:34,18:04:22
2017-12-11,729HCW,9:09:52,18:09:30
2017-12-12,729HCW,9:03:40,18:06:47
2017-12-13,729HCW,9:10:53,18:34:10
2017-12-14,729HCW,9:11:35,18:16:32
2017-12-15,729HCW,9:10:23,18:16:14
2017-12-18,729HCW,9:14:13,18:07:03
2017-12-19,729HCW,8:40:15,18:33:50
2017-12-20,729HCW,9:08:32,18:19:34
2017-12-21,729HCW,8:27:31,18:09:40
2017-12-22,729HCW,9:08:44,18:03:45
2017-12-25,729HCW,9:09:04,18:02:56
2017-12-26,729HCW,9:12:03,18:02:10
2017-12-27,729HCW,9:07:34,18:32:01
2017-12-28,729HCW,8:27:59,18:46:17
2017-12-29,729HCW,9:40:43,18:02:13
2017-11-07,VM7IBR,9:00:29,18:07:13
2017-11-08,VM7IBR,8:57:12,18:19:06
2017-11-09,VM7IBR,8:57:08,18:04:29
2017-11-10,VM7IBR,8:57:51,18:02:10
2017-11-13,VM7IBR,8:51:34,18:10:10
2017-11-14,VM7IBR,8:48:29,18:09:30
2017-11-15,VM7IBR,8:55:57,17:05:10
2017-11-16,VM7IBR,8:27:25,18:06:33
2017-11-17,VM7IBR,8:46:40,18:08:38
2017-11-20,VM7IBR,9:04:21,18:08:10
2017-11-21,VM7IBR,8:42:43,18:25:08
2017-11-22,VM7IBR,9:00:29,18:01:49
2017-11-23,VM7IBR,9:04:48,18:05:18
2017-11-24,VM7IBR,9:13:32,18:15:14
2017-11-27,VM7IBR,9:06:33,18:00:47
2017-11-28,VM7IBR,9:12:27,18:08:14
2017-11-29,VM7IBR,8:59:24,18:15:24
2017-11-30,VM7IBR,9:05:06,18:36:03
2017-12-01,VM7IBR,8:59:33,18:03:32
2017-12-04,VM7IBR,8:49:07,18:16:41
2017-12-05,VM7IBR,9:02:23,18:11:14
2017-12-06,VM7IBR,9:16:08,18:03:48
2017-12-08,VM7IBR,9:13:05,18:09:53
2017-12-11,VM7IBR,9:04:34,18:01:08
2017-12-12,VM7IBR,9:18:33,18:12:53
2017-12-13,VM7IBR,9:06:23,18:06:08
2017-12-14,VM7IBR,9:03:13,18:09:24
2017-12-15,VM7IBR,9:10:42,18:26:17
2017-12-18,VM7IBR,9:09:17,13:29:33
2017-12-19,VM7IBR,9:00:05,18:09:37
2017-12-20,VM7IBR,9:08:38,18:18:04
2017-12-21,VM7IBR,9:09:37,18:20:16
2017-12-22,VM7IBR,8:55:33,17:58:41
2017-12-25,VM7IBR,9:10:14,18:11:22
2017-12-26,VM7IBR,8:58:51,18:04:41
2017-12-27,VM7IBR,9:01:02,18:10:01
2017-12-28,VM7IBR,8:59:29,18:10:50
2017-05-22,KX0LJH,9:00:12,18:14:12
2017-05-23,KX0LJH,8:57:40,18:32:47
2017-05-24,KX0LJH,8:45:27,18:31:41
2017-05-25,KX0LJH,8:52:32,9:51:33
2017-05-26,KX0LJH,8:51:53,16:59:19
2017-05-29,KX0LJH,8:31:04,18:11:34
2017-05-30,KX0LJH,8:45:15,19:50:04
2017-06-02,KX0LJH,8:54:07,18:15:55
2017-06-05,KX0LJH,8:51:10,18:15:10
2017-06-06,KX0LJH,8:47:06,18:11:04
2017-06-07,KX0LJH,8:46:52,12:35:38
2017-06-08,KX0LJH,8:49:53,18:33:34
2017-06-09,KX0LJH,8:50:34,14:40:13
2017-06-12,KX0LJH,8:55:01,18:35:43
2017-06-13,KX0LJH,8:48:21,18:32:12
2017-06-14,KX0LJH,8:50:55,18:17:53
2017-06-15,KX0LJH,8:51:04,18:15:45
2017-06-16,KX0LJH,8:45:08,18:19:24
2017-06-21,KX0LJH,8:50:13,18:51:20
2017-06-22,KX0LJH,8:50:18,18:38:47
2017-06-23,KX0LJH,8:48:58,18:41:17
2017-06-27,KX0LJH,8:57:10,19:09:00
2017-06-29,KX0LJH,8:53:07,18:34:02
2017-06-30,KX0LJH,8:40:00,18:28:26
2017-07-03,KX0LJH,8:53:50,18:41:19
2017-07-04,KX0LJH,8:48:20,18:25:44
2017-07-05,KX0LJH,8:49:28,18:40:49
2017-07-06,KX0LJH,8:47:08,18:39:47
2017-07-07,KX0LJH,8:52:50,18:20:49
2017-07-10,KX0LJH,8:47:59,18:20:32
2017-07-11,KX0LJH,8:52:39,18:17:29
2017-07-12,KX0LJH,8:50:23,18:28:51
2017-07-13,KX0LJH,8:46:28,18:52:47
2017-07-14,KX0LJH,8:50:01,18:27:23
2017-07-17,KX0LJH,8:57:42,18:11:48
2017-07-18,KX0LJH,8:52:20,19:23:05
2017-07-19,KX0LJH,8:47:07,18:28:13
2017-07-20,KX0LJH,8:51:43,18:12:05
2017-07-21,KX0LJH,8:45:15,18:19:06
2017-07-24,KX0LJH,8:46:18,18:19:03
2017-07-25,KX0LJH,8:49:32,18:15:14
2017-07-26,KX0LJH,8:49:00,18:42:41
2017-07-27,KX0LJH,8:50:12,18:28:30
2017-07-28,KX0LJH,8:41:26,17:01:57
2017-07-31,KX0LJH,8:46:55,18:22:51
2017-08-01,KX0LJH,8:46:06,18:24:39
2017-08-02,KX0LJH,8:51:45,18:38:55
2017-08-03,KX0LJH,8:45:24,18:19:18
2017-08-04,KX0LJH,8:39:20,18:38:08
2017-08-07,KX0LJH,8:45:46,18:10:25
2017-08-08,KX0LJH,8:44:40,18:10:43
2017-08-09,KX0LJH,8:40:53,18:16:38
2017-08-10,KX0LJH,8:44:56,18:13:16
2017-08-11,KX0LJH,8:42:16,18:28:28
2017-08-14,KX0LJH,8:40:58,18:20:42
2017-08-15,KX0LJH,8:47:39,18:19:22
2017-08-16,KX0LJH,8:50:37,18:34:00
2017-08-17,KX0LJH,8:49:34,18:08:55
2017-08-18,KX0LJH,8:52:29,18:15:27
2017-08-21,KX0LJH,8:45:01,18:04:43
2017-08-22,KX0LJH,8:43:29,18:11:18
2017-08-23,KX0LJH,8:54:20,18:07:27
2017-08-24,KX0LJH,8:39:41,18:21:13
2017-08-28,KX0LJH,8:48:52,18:31:36
2017-08-29,KX0LJH,8:51:46,17:31:53
2017-08-30,KX0LJH,8:48:27,11:36:06
2017-08-31,KX0LJH,8:43:12,18:22:26
2017-09-01,KX0LJH,8:50:49,18:22:28
2017-09-04,KX0LJH,8:57:34,18:38:17
2017-09-05,KX0LJH,11:04:07,18:29:11
2017-09-06,KX0LJH,8:43:46,18:14:53
2017-09-07,KX0LJH,8:53:24,18:11:48
2017-09-08,KX0LJH,8:49:23,18:42:09
2017-09-11,KX0LJH,8:55:22,18:10:46
2017-09-13,KX0LJH,8:47:51,18:12:21
2017-09-14,KX0LJH,8:46:23,18:12:08
2017-09-15,KX0LJH,8:45:06,18:21:31
2017-09-18,KX0LJH,8:47:32,18:20:59
2017-09-19,KX0LJH,8:38:06,18:15:01
2017-09-20,KX0LJH,8:43:03,18:03:05
2017-09-22,KX0LJH,8:42:43,18:27:56
2017-09-25,KX0LJH,8:42:07,18:04:32
2017-09-26,KX0LJH,8:39:06,19:15:38
2017-10-03,KX0LJH,8:44:25,18:14:41
2017-10-04,KX0LJH,8:38:26,18:24:43
2017-10-05,KX0LJH,8:43:49,18:31:48
2017-10-06,KX0LJH,8:36:39,18:13:13
2017-10-09,KX0LJH,8:53:29,18:09:18
2017-10-13,KX0LJH,9:03:41,18:21:30
2017-10-16,KX0LJH,8:53:18,18:05:49
2017-10-17,KX0LJH,8:43:21,18:07:32
2017-10-18,KX0LJH,8:44:17,18:17:17
2017-10-24,KX0LJH,8:42:59,18:09:10
2017-10-25,KX0LJH,8:42:42,18:08:24
2017-10-26,KX0LJH,8:42:01,18:03:49
2017-10-27,KX0LJH,8:43:38,16:37:30
2017-10-30,KX0LJH,8:48:07,18:06:14
2017-10-31,KX0LJH,8:45:17,18:10:57
2017-11-01,KX0LJH,8:40:59,18:23:53
2017-11-02,KX0LJH,8:56:24,18:27:55
2017-11-03,KX0LJH,8:43:07,18:37:00
2017-11-06,KX0LJH,8:38:16,18:07:01
2017-11-07,KX0LJH,8:38:38,18:21:44
2017-11-08,KX0LJH,8:38:14,18:24:14
2017-11-09,KX0LJH,8:47:58,18:20:49
2017-11-13,KX0LJH,9:18:36,18:01:40
2017-11-14,KX0LJH,8:47:57,18:07:45
2017-11-15,KX0LJH,8:47:00,18:31:42
2017-11-16,KX0LJH,8:42:45,18:45:48
2017-11-17,KX0LJH,8:46:32,18:33:12
2017-11-20,KX0LJH,8:44:18,18:33:10
2017-11-21,KX0LJH,8:53:17,18:14:06
2017-11-22,KX0LJH,12:27:09,18:05:24
2017-11-23,KX0LJH,8:48:00,18:34:54
2017-11-24,KX0LJH,8:51:54,18:41:52
2017-11-27,KX0LJH,8:55:59,18:38:20
2017-11-28,KX0LJH,8:41:41,18:28:52
2017-11-29,KX0LJH,8:56:19,18:14:49
2017-11-30,KX0LJH,8:48:54,18:30:04
2017-12-01,KX0LJH,8:49:04,18:19:06
2017-12-05,KX0LJH,8:42:19,18:28:49
2017-12-06,KX0LJH,8:51:55,18:26:22
2017-12-08,KX0LJH,8:45:07,18:24:32
2017-12-11,KX0LJH,8:43:21,18:35:24
2017-12-12,KX0LJH,12:54:19,18:26:46
2017-12-13,KX0LJH,8:08:45,18:05:47
2017-12-14,KX0LJH,8:47:42,18:11:18
2017-12-15,KX0LJH,8:46:38,18:25:09
2017-12-18,KX0LJH,8:52:52,18:03:03
2017-12-19,KX0LJH,8:48:13,18:12:01
2017-12-20,KX0LJH,8:18:50,18:20:39
2017-12-21,KX0LJH,8:41:35,18:20:21
2017-12-22,KX0LJH,8:45:54,18:14:38
2017-12-25,KX0LJH,8:43:39,18:14:10
2017-12-26,KX0LJH,8:43:26,18:06:58
2017-12-27,KX0LJH,8:32:08,18:15:01
2017-12-28,KX0LJH,8:41:15,18:16:48
2017-05-22,DF4GZU,10:29:45,19:20:56
2017-05-23,DF4GZU,9:24:16,21:02:28
2017-05-24,DF4GZU,9:43:58,20:46:14
2017-05-25,DF4GZU,9:56:04,19:01:20
2017-05-30,DF4GZU,9:53:43,18:11:07
2017-05-31,DF4GZU,9:48:10,18:16:31
2017-06-01,DF4GZU,10:40:21,17:19:18
2017-06-02,DF4GZU,10:23:21,18:25:57
2017-06-05,DF4GZU,10:10:00,18:16:23
2017-06-06,DF4GZU,10:02:06,19:33:24
2017-06-07,DF4GZU,12:23:13,18:31:20
2017-06-08,DF4GZU,9:41:14,18:32:36
2017-06-09,DF4GZU,9:25:31,18:28:31
2017-06-12,DF4GZU,9:30:43,18:46:22
2017-06-13,DF4GZU,9:28:54,19:04:24
2017-06-14,DF4GZU,14:27:19,19:10:32
2017-06-15,DF4GZU,8:59:20,18:31:19
2017-06-16,DF4GZU,9:21:35,21:01:19
2017-06-19,DF4GZU,10:10:02,19:13:26
2017-06-20,DF4GZU,9:42:42,19:00:49
2017-06-21,DF4GZU,9:25:05,20:04:22
2017-06-22,DF4GZU,9:46:17,19:28:28
2017-06-23,DF4GZU,8:04:48,21:47:30
2017-06-24,DF4GZU,6:15:18,6:21:47
2017-06-26,DF4GZU,10:19:08,22:13:22
2017-06-27,DF4GZU,8:23:44,19:15:43
2017-06-28,DF4GZU,9:48:03,19:07:47
2017-06-29,DF4GZU,8:37:50,19:04:17
2017-06-30,DF4GZU,11:00:36,18:32:43
2017-07-03,DF4GZU,9:52:08,18:34:34
2017-07-04,DF4GZU,9:56:20,18:41:15
2017-07-05,DF4GZU,9:28:24,18:42:50
2017-07-10,DF4GZU,10:22:48,18:40:33
2017-07-12,DF4GZU,10:26:59,20:40:20
2017-07-13,DF4GZU,9:59:11,18:24:06
2017-07-14,DF4GZU,9:45:29,18:16:05
2017-07-17,DF4GZU,9:48:45,21:44:26
2017-07-18,DF4GZU,9:46:27,19:20:53
2017-07-19,DF4GZU,10:08:10,20:16:57
2017-07-20,DF4GZU,8:05:51,22:13:10
2017-07-21,DF4GZU,9:40:42,18:25:55
2017-07-24,DF4GZU,10:11:53,18:44:29
2017-07-25,DF4GZU,9:56:55,18:32:38
2017-07-26,DF4GZU,9:36:15,19:37:53
2017-07-27,DF4GZU,9:54:00,18:47:22
2017-07-28,DF4GZU,9:29:48,13:51:32
2017-07-29,DF4GZU,10:45:13,14:30:03
2017-07-31,DF4GZU,9:18:18,19:20:43
2017-08-01,DF4GZU,9:58:09,21:30:08
2017-08-02,DF4GZU,10:20:27,19:53:27
2017-08-03,DF4GZU,9:45:25,19:03:39
2017-08-04,DF4GZU,9:28:05,19:17:06
2017-08-07,DF4GZU,9:25:53,19:01:33
2017-08-08,DF4GZU,9:15:21,17:56:25
2017-08-09,DF4GZU,10:07:19,18:22:21
2017-08-10,DF4GZU,9:48:02,20:20:33
2017-08-11,DF4GZU,9:58:18,20:12:44
2017-08-14,DF4GZU,9:27:18,18:03:40
2017-08-15,DF4GZU,9:36:30,20:07:01
2017-08-16,DF4GZU,10:01:30,20:03:51
2017-08-17,DF4GZU,10:20:07,23:04:59
2017-08-18,DF4GZU,9:54:46,18:38:05
2017-08-21,DF4GZU,9:45:15,16:52:28
2017-08-22,DF4GZU,9:48:39,18:47:34
2017-08-23,DF4GZU,10:02:29,17:13:20
2017-08-24,DF4GZU,10:10:41,18:58:47
2017-08-25,DF4GZU,9:37:23,19:16:54
2017-08-28,DF4GZU,9:59:37,22:14:33
2017-08-29,DF4GZU,9:55:13,18:57:24
2017-08-30,DF4GZU,10:21:01,13:37:23
2017-08-31,DF4GZU,10:08:55,19:03:05
2017-09-01,DF4GZU,10:31:30,20:23:35
2017-09-02,DF4GZU,2:04:36,9:47:35
2017-09-04,DF4GZU,12:35:32,19:17:55
2017-09-05,DF4GZU,9:33:49,23:04:12
2017-09-06,DF4GZU,11:09:11,17:09:28
2017-09-07,DF4GZU,9:20:26,18:04:35
2017-09-08,DF4GZU,9:47:44,19:23:26
2017-09-11,DF4GZU,10:11:42,19:01:17
2017-09-12,DF4GZU,10:04:41,18:34:37
2017-09-13,DF4GZU,10:16:19,18:47:16
2017-09-14,DF4GZU,13:40:43,21:13:09
2017-09-15,DF4GZU,10:25:02,18:14:35
2017-09-18,DF4GZU,9:37:49,13:34:42
2017-09-19,DF4GZU,9:59:02,19:56:17
2017-09-22,DF4GZU,9:20:29,19:03:48
2017-09-25,DF4GZU,9:40:28,18:36:22
2017-09-26,DF4GZU,9:42:17,18:27:06
2017-09-27,DF4GZU,9:10:29,17:29:59
2017-10-03,DF4GZU,7:49:27,20:29:19
2017-10-04,DF4GZU,8:06:31,18:47:22
2017-10-05,DF4GZU,9:25:48,19:23:27
2017-10-06,DF4GZU,9:34:33,19:17:55
2017-10-09,DF4GZU,20:03:09,22:46:59
2017-10-10,DF4GZU,9:52:24,18:44:28
2017-10-11,DF4GZU,17:05:09,17:05:12
2017-10-12,DF4GZU,9:45:02,19:54:35
2017-10-13,DF4GZU,9:17:57,21:48:34
2017-10-16,DF4GZU,9:50:18,20:07:49
2017-10-17,DF4GZU,9:37:32,19:53:42
2017-10-18,DF4GZU,9:44:46,19:23:23
2017-10-23,DF4GZU,10:18:40,16:27:37
2017-10-24,DF4GZU,9:42:13,19:29:21
2017-10-25,DF4GZU,9:40:57,18:04:46
2017-10-26,DF4GZU,9:28:46,18:22:49
2017-10-27,DF4GZU,10:05:10,15:25:01
2017-10-30,DF4GZU,9:58:37,20:44:25
2017-10-31,DF4GZU,10:02:25,18:22:44
2017-11-01,DF4GZU,10:14:37,13:04:33
2017-11-02,DF4GZU,10:13:11,18:36:49
2017-11-03,DF4GZU,9:45:10,17:59:36
2017-11-05,DF4GZU,10:14:35,11:56:35
2017-11-06,DF4GZU,13:56:18,20:29:15
2017-11-07,DF4GZU,13:48:43,21:20:08
2017-11-08,DF4GZU,10:47:46,14:36:10
2017-06-16,9IYMQA,11:04:21,14:17:14
2017-06-20,9IYMQA,10:06:21,15:30:57
2017-06-22,9IYMQA,12:09:10,13:41:31
2017-05-22,L38KSO,17:51:09,20:57:46
2017-05-23,L38KSO,3:33:39,21:29:03
2017-05-24,L38KSO,3:33:02,19:07:10
2017-05-25,L38KSO,3:32:34,20:51:42
2017-05-26,L38KSO,3:38:34,21:11:53
2017-05-29,L38KSO,17:35:58,19:58:07
2017-05-30,L38KSO,3:31:56,18:13:20
2017-05-31,L38KSO,3:35:08,17:57:55
2017-06-01,L38KSO,3:36:16,18:45:49
2017-06-02,L38KSO,3:33:49,21:32:38
2017-06-06,L38KSO,3:37:02,18:15:12
2017-06-07,L38KSO,3:38:15,19:25:21
2017-06-08,L38KSO,3:33:28,21:40:08
2017-06-09,L38KSO,3:34:54,17:51:27
2017-06-13,L38KSO,3:33:55,23:06:50
2017-06-14,L38KSO,14:24:09,22:17:07
2017-06-15,L38KSO,3:36:25,18:15:35
2017-06-16,L38KSO,3:35:17,21:47:02
2017-06-19,L38KSO,17:54:29,18:21:13
2017-06-20,L38KSO,3:31:27,20:50:45
2017-06-21,L38KSO,3:33:30,17:52:34
2017-06-22,L38KSO,3:30:09,17:42:01
2017-06-23,L38KSO,3:31:07,21:47:19
2017-06-27,L38KSO,3:31:49,21:38:33
2017-06-29,L38KSO,3:36:16,18:26:33
2017-07-04,L38KSO,3:33:29,17:49:48
2017-07-05,L38KSO,3:41:24,17:56:33
2017-07-06,L38KSO,3:32:22,18:44:49
2017-07-07,L38KSO,3:34:20,17:55:36
2017-07-11,L38KSO,3:36:11,23:31:40
2017-07-12,L38KSO,0:28:14,23:34:09
2017-07-13,L38KSO,3:31:40,17:40:59
2017-07-14,L38KSO,3:32:07,22:37:55
2017-07-17,L38KSO,18:46:30,19:03:10
2017-07-18,L38KSO,3:33:17,18:39:21
2017-07-19,L38KSO,3:29:59,16:57:59
2017-07-20,L38KSO,3:33:16,18:20:56
2017-07-21,L38KSO,3:38:23,17:46:57
2017-07-24,L38KSO,17:55:42,22:32:37
2017-07-25,L38KSO,3:31:54,18:12:33
2017-07-26,L38KSO,1:13:46,23:12:00
2017-07-27,L38KSO,0:28:21,19:20:25
2017-07-28,L38KSO,3:31:02,19:09:33
2017-08-01,L38KSO,3:35:35,17:00:33
2017-08-02,L38KSO,3:38:11,16:38:58
2017-08-03,L38KSO,3:36:16,17:29:19
2017-08-04,L38KSO,0:41:22,3:33:14
2017-08-10,L38KSO,17:27:31,23:01:07
2017-08-11,L38KSO,3:38:18,17:58:08
2017-08-15,L38KSO,3:31:59,17:56:21
2017-08-16,L38KSO,3:35:28,18:02:24
2017-08-17,L38KSO,3:36:32,18:14:18
2017-08-18,L38KSO,3:37:43,17:58:24
2017-08-22,L38KSO,17:57:56,21:13:35
2017-08-23,L38KSO,3:30:37,18:16:29
2017-08-24,L38KSO,3:31:19,22:00:23
2017-08-25,L38KSO,3:36:54,18:43:24
2017-08-28,L38KSO,17:13:56,17:20:55
2017-08-29,L38KSO,3:41:31,17:50:31
2017-08-30,L38KSO,1:29:36,22:58:43
2017-08-31,L38KSO,3:39:20,17:31:33
2017-09-01,L38KSO,3:39:13,18:06:39
2017-09-04,L38KSO,17:47:51,21:00:10
2017-09-05,L38KSO,3:35:23,18:01:11
2017-09-06,L38KSO,3:34:07,17:28:19
2017-09-11,L38KSO,17:09:11,18:22:43
2017-09-12,L38KSO,3:38:02,23:21:19
2017-09-13,L38KSO,1:16:55,17:57:43
2017-09-14,L38KSO,3:07:46,17:43:49
2017-09-15,L38KSO,3:36:17,15:56:08
2017-09-18,L38KSO,17:39:18,17:40:33
2017-09-19,L38KSO,3:34:13,23:48:56
2017-09-20,L38KSO,3:34:41,20:45:16
2017-09-22,L38KSO,17:47:16,17:51:58
2017-09-25,L38KSO,18:18:56,18:21:18
2017-09-26,L38KSO,1:46:27,17:46:21
2017-09-27,L38KSO,3:30:03,21:56:45
2017-09-28,L38KSO,1:52:10,3:31:10
2017-10-03,L38KSO,17:54:18,17:55:42
2017-10-04,L38KSO,0:41:17,17:05:20
2017-10-05,L38KSO,3:31:50,18:11:26
